,LI_chr,LI_dis,LI_soc,LI_previous
27648,0,0,0,0
27649,0,0,0,0
27650,50,0,0,0
27651,50,0,42.5,-1
27652,17.64705882,0,85,-1
27653,0,0,100,-0.352941176
27654,0,50,100,0
27655,0,50,50,1
27656,0,0,0,1
27657,0,0,0,0
27658,50,0,0,0
27659,50,0,42.5,-1
27660,50,0,85,-1
27661,50,0,127.5,-1
27662,35.29411765,0,170,-1
27663,0,0,200,-0.705882353
27664,0,0,200,0
27665,0,50,200,0
27666,0,50,150,1
27667,0,50,100,1
27668,0,0,50,1
27669,0,50,50,0
27670,0,0,0,1
27671,0,0,0,0
27672,0,0,0,0
27673,0,0,0,0
27674,0,0,0,0
27675,50,0,0,0
27676,50,0,42.5,-1
27677,17.64705882,0,85,-1
27678,0,50,100,-0.352941176
27679,0,50,50,1
27680,0,0,0,1
27681,0,0,0,0
27682,50,0,0,0
27683,35.29411765,0,42.5,-1
27684,50,0,72.5,-0.705882353
27685,50,0,115,-1
27686,50,0,157.5,-1
27687,0,0,200,-1
27688,0,0,200,0
27689,0,50,200,0
27690,0,50,150,1
27691,0,50,100,1
27692,0,50,50,1
27693,0,0,0,1
27694,0,0,0,0
27695,0,0,0,0
27696,0,0,0,0
27697,8.823529412,0,0,0
27698,50,0,7.5,-0.176470588
27699,0,0,50,-1
27700,0,0,50,0
27701,0,0,50,0
27702,0,0,50,0
27703,0,50,50,0
27704,0,0,0,1
27705,0,0,0,0
27706,35.29411765,0,0,0
27707,50,0,30,-0.705882353
27708,50,0,72.5,-1
27709,50,0,115,-1
27710,50,0,157.5,-1
27711,0,0,200,-1
27712,0,0,200,0
27713,0,50,200,0
27714,0,50,150,1
27715,0,50,100,1
27716,0,50,50,1
27717,0,0,0,1
27718,0,0,0,0
27719,0,0,0,0
27720,0,0,0,0
27721,50,0,0,0
27722,0,0,42.5,-1
27723,0,0,42.5,0
27724,8.823529412,0,42.5,0
27725,0,0,50,-0.176470588
27726,0,0,50,0
27727,0,50,50,0
27728,0,0,0,1
27729,0,0,0,0
27730,35.29411765,0,0,0
27731,50,0,30,-0.705882353
27732,50,0,72.5,-1
27733,50,0,115,-1
27734,50,0,157.5,-1
27735,0,0,200,-1
27736,0,0,200,0
27737,0,0,200,0
27738,0,50,200,0
27739,0,50,150,1
27740,0,50,100,1
27741,0,50,50,1
27742,0,0,0,1
27743,0,0,0,0
27744,0,0,0,0
27745,26.47058824,0,0,0
27746,50,0,22.5,-0.529411765
27747,50,0,65,-1
27748,50,0,107.5,-1
27749,0,0,150,-1
27750,0,50,150,0
27751,0,50,100,1
27752,0,50,50,1
27753,0,0,0,1
27754,35.29411765,0,0,0
27755,50,0,30,-0.705882353
27756,50,0,72.5,-1
27757,50,0,115,-1
27758,50,0,157.5,-1
27759,0,0,200,-1
27760,0,0,200,0
27761,0,50,200,0
27762,0,50,150,1
27763,0,50,100,1
27764,0,50,50,1
27765,0,0,0,1
27766,0,0,0,0
27767,0,0,0,0
27768,26.47058824,0,0,0
27769,0,0,22.5,-0.529411765
27770,50,0,22.5,0
27771,50,0,65,-1
27772,50,0,107.5,-1
27773,0,0,150,-1
27774,0,50,150,0
27775,0,50,100,1
27776,0,50,50,1
27777,0,0,0,1
27778,35.29411765,0,0,0
27779,50,0,30,-0.705882353
27780,50,0,72.5,-1
27781,50,0,115,-1
27782,50,0,157.5,-1
27783,0,0,200,-1
27784,0,0,200,0
27785,0,50,200,0
27786,0,50,150,1
27787,0,50,100,1
27788,0,50,50,1
27789,0,0,0,1
27790,0,0,0,0
27791,0,0,0,0
27792,0,0,0,0
27793,0,0,0,0
27794,50,0,0,0
27795,50,0,42.5,-1
27796,50,0,85,-1
27797,26.47058824,0,127.5,-1
27798,0,50,150,-0.529411765
27799,0,50,100,1
27800,0,50,50,1
27801,0,0,0,1
27802,35.29411765,0,0,0
27803,50,0,30,-0.705882353
27804,50,0,72.5,-1
27805,50,0,115,-1
27806,50,0,157.5,-1
27807,0,0,200,-1
27808,0,0,200,0
27809,0,50,200,0
27810,0,50,150,1
27811,0,50,100,1
27812,0,50,50,1
27813,0,0,0,1
27814,0,0,0,0
27815,0,0,0,0
27816,0,0,0,0
27817,0,0,0,0
27818,50,0,0,0
27819,50,0,42.5,-1
27820,50,0,85,-1
27821,26.47058824,0,127.5,-1
27822,0,50,150,-0.529411765
27823,0,50,100,1
27824,0,50,50,1
27825,0,0,0,1
27826,50,0,0,0
27827,50,0,42.5,-1
27828,50,0,85,-1
27829,50,0,127.5,-1
27830,35.29411765,0,170,-1
27831,0,0,200,-0.705882353
27832,0,0,200,0
27833,0,50,200,0
27834,0,50,150,1
27835,0,50,100,1
27836,0,50,50,1
27837,0,0,0,1
27838,0,0,0,0
27839,0,0,0,0
27840,0,0,0,0
27841,0,0,0,0
27842,50,0,0,0
27843,50,0,42.5,-1
27844,50,0,85,-1
27845,0,0,127.5,-1
27846,0,50,127.5,0
27847,0,50,77.5,1
27848,0,27.5,27.5,1
27849,0,0,0,0.55
27850,50,0,0,0
27851,50,0,42.5,-1
27852,50,0,85,-1
27853,50,0,127.5,-1
27854,35.29411765,0,170,-1
27855,0,0,200,-0.705882353
27856,0,0,200,0
27857,0,50,200,0
27858,0,50,150,1
27859,0,50,100,1
27860,0,50,50,1
27861,0,0,0,1
27862,0,0,0,0
27863,0,0,0,0
27864,0,0,0,0
27865,0,0,0,0
27866,0,0,0,0
27867,0,0,0,0
27868,50,0,0,0
27869,8.823529412,0,42.5,-1
27870,0,0,50,-0.176470588
27871,0,50,50,0
27872,0,0,0,1
27873,0,0,0,0
27874,50,0,0,0
27875,50,0,42.5,-1
27876,50,0,85,-1
27877,50,0,127.5,-1
27878,35.29411765,0,170,-1
27879,0,0,200,-0.705882353
27880,0,0,200,0
27881,0,50,200,0
27882,0,50,150,1
27883,0,50,100,1
27884,0,50,50,1
27885,0,0,0,1
27886,0,0,0,0
27887,0,0,0,0
27888,0,0,0,0
27889,0,0,0,0
27890,0,0,0,0
27891,50,0,0,0
27892,8.823529412,0,42.5,-1
27893,0,0,50,-0.176470588
27894,0,0,50,0
27895,0,50,50,0
27896,0,0,0,1
27897,0,0,0,0
27898,50,0,0,0
27899,50,0,42.5,-1
27900,50,0,85,-1
27901,50,0,127.5,-1
27902,35.29411765,0,170,-1
27903,0,0,200,-0.705882353
27904,0,0,200,0
27905,0,0,200,0
27906,0,50,200,0
27907,0,50,150,1
27908,0,50,100,1
27909,0,50,50,1
27910,0,0,0,1
27911,0,0,0,0
27912,0,0,0,0
27913,0,0,0,0
27914,26.47058824,0,0,0
27915,50,0,22.5,-0.529411765
27916,50,0,65,-1
27917,50,0,107.5,-1
27918,0,50,150,-1
27919,0,50,100,1
27920,0,50,50,1
27921,0,0,0,1
27922,50,0,0,0
27923,50,0,42.5,-1
27924,50,0,85,-1
27925,50,0,127.5,-1
27926,35.29411765,0,170,-1
27927,0,0,200,-0.705882353
27928,0,0,200,0
27929,0,50,200,0
27930,0,50,150,1
27931,0,50,100,1
27932,0,50,50,1
27933,0,0,0,1
27934,0,0,0,0
27935,0,0,0,0
27936,0,0,0,0
27937,50,0,0,0
27938,0,0,42.5,-1
27939,50,0,42.5,0
27940,50,0,85,-1
27941,26.47058824,0,127.5,-1
27942,0,50,150,-0.529411765
27943,0,50,100,1
27944,0,50,50,1
27945,0,0,0,1
27946,50,0,0,0
27947,50,0,42.5,-1
27948,50,0,85,-1
27949,50,0,127.5,-1
27950,35.29411765,0,170,-1
27951,0,0,200,-0.705882353
27952,0,0,200,0
27953,0,50,200,0
27954,0,50,150,1
27955,0,50,100,1
27956,0,50,50,1
27957,0,0,0,1
27958,0,0,0,0
27959,0,0,0,0
27960,0,0,0,0
27961,0,0,0,0
27962,0,0,0,0
27963,50,0,0,0
27964,50,0,42.5,-1
27965,50,0,85,-1
27966,0,27.5,127.5,-1
27967,0,50,100,0.55
27968,0,50,50,1
27969,0,0,0,1
27970,35.29411765,0,0,0
27971,50,0,30,-0.705882353
27972,50,0,72.5,-1
27973,50,0,115,-1
27974,50,0,157.5,-1
27975,0,0,200,-1
27976,0,0,200,0
27977,0,50,200,0
27978,0,50,150,1
27979,0,50,100,1
27980,0,50,50,1
27981,0,0,0,1
27982,0,0,0,0
27983,0,0,0,0
27984,0,0,0,0
27985,0,0,0,0
27986,26.47058824,0,0,0
27987,50,0,22.5,-0.529411765
27988,50,0,65,-1
27989,50,0,107.5,-1
27990,0,50,150,-1
27991,0,50,100,1
27992,0,50,50,1
27993,0,0,0,1
27994,35.29411765,0,0,0
27995,50,0,30,-0.705882353
27996,50,0,72.5,-1
27997,50,0,115,-1
27998,50,0,157.5,-1
27999,0,0,200,-1
28000,0,0,200,0
28001,0,50,200,0
28002,0,50,150,1
28003,0,50,100,1
28004,0,50,50,1
28005,0,0,0,1
28006,0,0,0,0
28007,0,0,0,0
28008,0,0,0,0
28009,0,0,0,0
28010,50,0,0,0
28011,50,0,42.5,-1
28012,17.64705882,0,85,-1
28013,0,0,100,-0.352941176
28014,0,0,100,0
28015,0,50,100,0
28016,0,50,50,1
28017,0,0,0,1
28018,50,0,0,0
28019,50,0,42.5,-1
28020,50,0,85,-1
28021,50,0,127.5,-1
28022,35.29411765,0,170,-1
28023,0,0,200,-0.705882353
28024,0,0,200,0
28025,0,0,200,0
28026,0,50,200,0
28027,0,50,150,1
28028,0,50,100,1
28029,0,50,50,1
28030,0,0,0,1
28031,0,0,0,0
28032,0,0,0,0
28033,0,0,0,0
28034,0,0,0,0
28035,50,0,0,0
28036,8.823529412,0,42.5,-1
28037,0,0,50,-0.176470588
28038,0,0,50,0
28039,0,50,50,0
28040,0,0,0,1
28041,0,0,0,0
28042,50,0,0,0
28043,50,0,42.5,-1
28044,50,0,85,-1
28045,50,0,127.5,-1
28046,35.29411765,0,170,-1
28047,0,0,200,-0.705882353
28048,0,0,200,0
28049,0,0,200,0
28050,0,50,200,0
28051,0,50,150,1
28052,0,50,100,1
28053,0,50,50,1
28054,0,0,0,1
28055,0,0,0,0
28056,0,0,0,0
28057,0,0,0,0
28058,0,0,0,0
28059,0,0,0,0
28060,0,0,0,0
28061,0,0,0,0
28062,0,0,0,0
28063,0,0,0,0
28064,0,0,0,0
28065,35.29411765,0,0,0
28066,50,0,30,-0.705882353
28067,50,0,72.5,-1
28068,50,0,115,-1
28069,50,0,157.5,-1
28070,0,0,200,-1
28071,0,0,200,0
28072,0,0,200,0
28073,0,50,200,0
28074,0,50,150,1
28075,0,50,100,1
28076,0,50,50,1
28077,0,0,0,1
28078,0,0,0,0
28079,0,0,0,0
28080,0,0,0,0
28081,26.47058824,0,0,0
28082,50,0,22.5,-0.529411765
28083,50,0,65,-1
28084,50,0,107.5,-1
28085,0,0,150,-1
28086,0,50,150,0
28087,0,50,100,1
28088,0,50,50,1
28089,0,0,0,1
28090,0,0,0,0
28091,50,0,0,0
28092,50,0,42.5,-1
28093,50,0,85,-1
28094,50,0,127.5,-1
28095,35.29411765,0,170,-1
28096,0,0,200,-0.705882353
28097,0,0,200,0
28098,0,50,200,0
28099,0,50,150,1
28100,0,50,100,1
28101,0,50,50,1
28102,0,0,0,1
28103,0,0,0,0
28104,26.47058824,0,0,0
28105,0,0,22.5,-0.529411765
28106,50,0,22.5,0
28107,50,0,65,-1
28108,50,0,107.5,-1
28109,0,0,150,-1
28110,0,50,150,0
28111,0,50,100,1
28112,0,50,50,1
28113,0,0,0,1
28114,35.29411765,0,0,0
28115,50,0,30,-0.705882353
28116,50,0,72.5,-1
28117,50,0,115,-1
28118,50,0,157.5,-1
28119,0,0,200,-1
28120,0,0,200,0
28121,0,0,200,0
28122,0,50,200,0
28123,0,50,150,1
28124,0,50,100,1
28125,0,50,50,1
28126,0,0,0,1
28127,0,0,0,0
28128,0,0,0,0
28129,0,0,0,0
28130,50,0,0,0
28131,50,0,42.5,-1
28132,50,0,85,-1
28133,26.47058824,0,127.5,-1
28134,0,50,150,-0.529411765
28135,0,50,100,1
28136,0,50,50,1
28137,0,0,0,1
28138,50,0,0,0
28139,50,0,42.5,-1
28140,50,0,85,-1
28141,50,0,127.5,-1
28142,35.29411765,0,170,-1
28143,0,0,200,-0.705882353
28144,0,0,200,0
28145,0,0,200,0
28146,0,50,200,0
28147,0,50,150,1
28148,0,50,100,1
28149,0,50,50,1
28150,0,0,0,1
28151,0,0,0,0
28152,0,0,0,0
28153,0,0,0,0
28154,0,0,0,0
28155,50,0,0,0
28156,50,0,42.5,-1
28157,17.64705882,0,85,-1
28158,0,0,100,-0.352941176
28159,0,50,100,0
28160,0,50,50,1
28161,0,0,0,1
28162,50,0,0,0
28163,50,0,42.5,-1
28164,50,0,85,-1
28165,50,0,127.5,-1
28166,35.29411765,0,170,-1
28167,0,0,200,-0.705882353
28168,0,0,200,0
28169,0,50,200,0
28170,0,50,150,1
28171,0,50,100,1
28172,0,50,50,1
28173,0,0,0,1
28174,0,0,0,0
28175,0,0,0,0
28176,0,0,0,0
28177,50,0,0,0
28178,50,0,42.5,-1
28179,50,0,85,-1
28180,26.47058824,0,127.5,-1
28181,0,0,150,-0.529411765
28182,0,50,150,0
28183,0,50,100,1
28184,0,50,50,1
28185,0,0,0,1
28186,35.29411765,0,0,0
28187,50,0,30,-0.705882353
28188,50,0,72.5,-1
28189,50,0,115,-1
28190,50,0,157.5,-1
28191,0,0,200,-1
28192,0,0,200,0
28193,0,0,200,0
28194,0,50,200,0
28195,0,50,150,1
28196,0,50,100,1
28197,0,50,50,1
28198,0,0,0,1
28199,0,0,0,0
28200,0,0,0,0
28201,0,0,0,0
28202,0,0,0,0
28203,50,0,0,0
28204,50,0,42.5,-1
28205,0,0,85,-1
28206,0,0,85,0
28207,0,50,85,0
28208,0,35,35,1
28209,0,0,0,0.7
28210,35.29411765,0,0,0
28211,50,0,30,-0.705882353
28212,50,0,72.5,-1
28213,50,0,115,-1
28214,50,0,157.5,-1
28215,0,0,200,-1
28216,0,0,200,0
28217,0,0,200,0
28218,0,50,200,0
28219,0,50,150,1
28220,0,50,100,1
28221,0,50,50,1
28222,0,0,0,1
28223,0,0,0,0
28224,0,0,0,0
28225,0,0,0,0
28226,0,0,0,0
28227,50,0,0,0
28228,8.823529412,0,42.5,-1
28229,0,0,50,-0.176470588
28230,0,0,50,0
28231,0,50,50,0
28232,0,0,0,1
28233,0,0,0,0
28234,0,0,0,0
28235,50,0,0,0
28236,50,0,42.5,-1
28237,50,0,85,-1
28238,50,0,127.5,-1
28239,35.29411765,0,170,-1
28240,0,0,200,-0.705882353
28241,0,50,200,0
28242,0,50,150,1
28243,0,50,100,1
28244,0,50,50,1
28245,0,0,0,1
28246,0,0,0,0
28247,0,0,0,0
28248,0,0,0,0
28249,26.47058824,0,0,0
28250,50,0,22.5,-0.529411765
28251,50,0,65,-1
28252,50,0,107.5,-1
28253,0,0,150,-1
28254,0,50,150,0
28255,0,50,100,1
28256,0,50,50,1
28257,0,0,0,1
28258,0,0,0,0
28259,50,0,0,0
28260,50,0,42.5,-1
28261,50,0,85,-1
28262,50,0,127.5,-1
28263,35.29411765,0,170,-1
28264,0,0,200,-0.705882353
28265,0,50,200,0
28266,0,50,150,1
28267,0,50,100,1
28268,0,50,50,1
28269,0,0,0,1
28270,0,0,0,0
28271,0,0,0,0
28272,0,0,0,0
28273,0,0,0,0
28274,0,0,0,0
28275,50,0,0,0
28276,50,0,42.5,-1
28277,50,0,85,-1
28278,0,27.5,127.5,-1
28279,0,50,100,0.55
28280,0,50,50,1
28281,0,0,0,1
28282,50,0,0,0
28283,50,0,42.5,-1
28284,50,0,85,-1
28285,50,0,127.5,-1
28286,0,12.5,170,-1
28287,50,0,157.5,0.25
28288,0,0,200,-1
28289,0,0,200,0
28290,0,50,200,0
28291,0,50,150,1
28292,0,50,100,1
28293,0,50,50,1
28294,0,0,0,1
28295,0,0,0,0
28296,8.823529412,0,0,0
28297,0,0,7.5,-0.176470588
28298,50,0,7.5,0
28299,0,0,50,-1
28300,0,0,50,0
28301,0,0,50,0
28302,0,0,50,0
28303,0,50,50,0
28304,0,0,0,1
28305,0,0,0,0
28306,50,0,0,0
28307,50,0,42.5,-1
28308,50,0,85,-1
28309,50,0,127.5,-1
28310,35.29411765,0,170,-1
28311,0,0,200,-0.705882353
28312,0,0,200,0
28313,0,0,200,0
28314,0,50,200,0
28315,0,50,150,1
28316,0,50,100,1
28317,0,50,50,1
28318,0,0,0,1
28319,0,0,0,0
28320,0,0,0,0
28321,35.29411765,0,0,0
28322,50,0,30,-0.705882353
28323,50,0,72.5,-1
28324,50,0,115,-1
28325,50,0,157.5,-1
28326,0,0,200,-1
28327,0,50,200,0
28328,0,50,150,1
28329,0,27.5,100,1
28330,0,0,72.5,0.55
28331,0,0,72.5,0
28332,50,0,72.5,0
28333,50,0,115,-1
28334,50,0,157.5,-1
28335,0,0,200,-1
28336,0,0,200,0
28337,0,0,200,0
28338,0,50,200,0
28339,0,50,150,1
28340,0,50,100,1
28341,0,50,50,1
28342,0,0,0,1
28343,0,0,0,0
28344,0,0,0,0
28345,0,0,0,0
28346,0,0,0,0
28347,8.823529412,0,0,0
28348,50,0,7.5,-0.176470588
28349,0,0,50,-1
28350,0,0,50,0
28351,0,50,50,0
28352,0,0,0,1
28353,0,0,0,0
28354,35.29411765,0,0,0
28355,50,0,30,-0.705882353
28356,50,0,72.5,-1
28357,50,0,115,-1
28358,50,0,157.5,-1
28359,0,0,200,-1
28360,0,0,200,0
28361,0,0,200,0
28362,0,50,200,0
28363,0,50,150,1
28364,0,50,100,1
28365,0,50,50,1
28366,0,0,0,1
28367,0,0,0,0
28368,0,0,0,0
28369,0,0,0,0
28370,50,0,0,0
28371,0,0,42.5,-1
28372,8.823529412,0,42.5,0
28373,0,0,50,-0.176470588
28374,0,0,50,0
28375,0,50,50,0
28376,0,0,0,1
28377,0,0,0,0
28378,0,0,0,0
28379,50,0,0,0
28380,50,0,42.5,-1
28381,50,0,85,-1
28382,50,0,127.5,-1
28383,35.29411765,0,170,-1
28384,0,0,200,-0.705882353
28385,0,0,200,0
28386,0,50,200,0
28387,0,50,150,1
28388,0,50,100,1
28389,0,50,50,1
28390,0,0,0,1
28391,0,0,0,0
28392,0,0,0,0
28393,50,0,0,0
28394,0,0,42.5,-1
28395,8.823529412,0,42.5,0
28396,0,0,50,-0.176470588
28397,0,0,50,0
28398,0,0,50,0
28399,0,50,50,0
28400,0,0,0,1
28401,0,0,0,0
28402,0,0,0,0
28403,35.29411765,0,0,0
28404,50,0,30,-0.705882353
28405,50,0,72.5,-1
28406,50,0,115,-1
28407,50,0,157.5,-1
28408,0,0,200,-1
28409,0,50,200,0
28410,0,50,150,1
28411,0,50,100,1
28412,0,50,50,1
28413,0,0,0,1
28414,0,0,0,0
28415,0,0,0,0
28416,0,0,0,0
28417,0,0,0,0
28418,50,0,0,0
28419,50,0,42.5,-1
28420,50,0,85,-1
28421,0,0,127.5,-1
28422,0,27.5,127.5,0
28423,0,50,100,0.55
28424,0,50,50,1
28425,0,0,0,1
28426,35.29411765,0,0,0
28427,50,0,30,-0.705882353
28428,50,0,72.5,-1
28429,50,0,115,-1
28430,50,0,157.5,-1
28431,0,0,200,-1
28432,0,0,200,0
28433,0,0,200,0
28434,0,50,200,0
28435,0,50,150,1
28436,0,50,100,1
28437,0,50,50,1
28438,0,0,0,1
28439,0,0,0,0
28440,0,0,0,0
28441,50,0,0,0
28442,26.47058824,0,42.5,-1
28443,50,0,65,-0.529411765
28444,50,0,107.5,-1
28445,0,0,150,-1
28446,0,50,150,0
28447,0,50,100,1
28448,0,50,50,1
28449,0,0,0,1
28450,0,0,0,0
28451,35.29411765,0,0,0
28452,50,0,30,-0.705882353
28453,50,0,72.5,-1
28454,50,0,115,-1
28455,50,0,157.5,-1
28456,0,0,200,-1
28457,0,0,200,0
28458,0,50,200,0
28459,0,50,150,1
28460,0,50,100,1
28461,0,50,50,1
28462,0,0,0,1
28463,0,0,0,0
28464,0,0,0,0
28465,50,0,0,0
28466,26.47058824,0,42.5,-1
28467,50,0,65,-0.529411765
28468,50,0,107.5,-1
28469,0,0,150,-1
28470,0,50,150,0
28471,0,50,100,1
28472,0,50,50,1
28473,0,0,0,1
28474,50,0,0,0
28475,50,0,42.5,-1
28476,50,0,85,-1
28477,50,0,127.5,-1
28478,35.29411765,0,170,-1
28479,0,0,200,-0.705882353
28480,0,0,200,0
28481,0,0,200,0
28482,0,50,200,0
28483,0,50,150,1
28484,0,50,100,1
28485,0,50,50,1
28486,0,0,0,1
28487,0,0,0,0
28488,0,0,0,0
28489,0,0,0,0
28490,0,0,0,0
28491,50,0,0,0
28492,50,0,42.5,-1
28493,50,0,85,-1
28494,0,27.5,127.5,-1
28495,0,50,100,0.55
28496,0,50,50,1
28497,0,0,0,1
28498,0,0,0,0
28499,50,0,0,0
28500,50,0,42.5,-1
28501,50,0,85,-1
28502,50,0,127.5,-1
28503,35.29411765,0,170,-1
28504,0,0,200,-0.705882353
28505,0,0,200,0
28506,0,50,200,0
28507,0,50,150,1
28508,0,50,100,1
28509,0,50,50,1
28510,0,0,0,1
28511,0,0,0,0
28512,0,0,0,0
28513,0,0,0,0
28514,50,0,0,0
28515,0,0,42.5,-1
28516,8.823529412,0,42.5,0
28517,0,0,50,-0.176470588
28518,0,0,50,0
28519,0,50,50,0
28520,0,0,0,1
28521,0,0,0,0
28522,0,0,0,0
28523,50,0,0,0
28524,50,0,42.5,-1
28525,50,0,85,-1
28526,50,0,127.5,-1
28527,35.29411765,0,170,-1
28528,0,0,200,-0.705882353
28529,0,0,200,0
28530,0,50,200,0
28531,0,50,150,1
28532,0,50,100,1
28533,0,50,50,1
28534,0,0,0,1
28535,0,0,0,0
28536,0,0,0,0
28537,0,0,0,0
28538,50,0,0,0
28539,0,0,42.5,-1
28540,8.823529412,0,42.5,0
28541,0,0,50,-0.176470588
28542,0,0,50,0
28543,0,50,50,0
28544,0,0,0,1
28545,0,0,0,0
28546,50,0,0,0
28547,50,0,42.5,-1
28548,50,0,85,-1
28549,0,12.5,127.5,-1
28550,50,0,115,0.25
28551,50,0,157.5,-1
28552,0,0,200,-1
28553,0,0,200,0
28554,0,50,200,0
28555,0,50,150,1
28556,0,50,100,1
28557,0,50,50,1
28558,0,0,0,1
28559,0,0,0,0
28560,0,0,0,0
28561,0,0,0,0
28562,0,0,0,0
28563,8.823529412,0,0,0
28564,50,0,7.5,-0.176470588
28565,0,0,50,-1
28566,0,0,50,0
28567,0,50,50,0
28568,0,0,0,1
28569,0,0,0,0
28570,50,0,0,0
28571,50,0,42.5,-1
28572,50,0,85,-1
28573,50,0,127.5,-1
28574,35.29411765,0,170,-1
28575,0,0,200,-0.705882353
28576,0,0,200,0
28577,0,0,200,0
28578,0,50,200,0
28579,0,50,150,1
28580,0,50,100,1
28581,0,50,50,1
28582,0,0,0,1
28583,0,0,0,0
28584,0,0,0,0
28585,26.47058824,0,0,0
28586,50,0,22.5,-0.529411765
28587,50,0,65,-1
28588,50,0,107.5,-1
28589,0,0,150,-1
28590,0,50,150,0
28591,0,50,100,1
28592,0,50,50,1
28593,0,0,0,1
28594,50,0,0,0
28595,50,0,42.5,-1
28596,35.29411765,0,85,-1
28597,50,0,115,-0.705882353
28598,50,0,157.5,-1
28599,0,0,200,-1
28600,0,0,200,0
28601,0,0,200,0
28602,0,50,200,0
28603,0,50,150,1
28604,0,50,100,1
28605,0,50,50,1
28606,0,0,0,1
28607,0,0,0,0
28608,0,0,0,0
28609,0,0,0,0
28610,0,0,0,0
28611,50,0,0,0
28612,50,0,42.5,-1
28613,17.64705882,0,85,-1
28614,0,0,100,-0.352941176
28615,0,50,100,0
28616,0,50,50,1
28617,0,0,0,1
28618,50,0,0,0
28619,50,0,42.5,-1
28620,50,0,85,-1
28621,0,12.5,127.5,-1
28622,50,0,115,0.25
28623,50,0,157.5,-1
28624,0,0,200,-1
28625,0,50,200,0
28626,0,50,150,1
28627,0,50,100,1
28628,0,50,50,1
28629,0,0,0,1
28630,0,0,0,0
28631,0,0,0,0
28632,0,0,0,0
28633,26.47058824,0,0,0
28634,50,0,22.5,-0.529411765
28635,50,0,65,-1
28636,50,0,107.5,-1
28637,0,0,150,-1
28638,0,50,150,0
28639,0,50,100,1
28640,0,50,50,1
28641,0,0,0,1
28642,0,0,0,0
28643,50,0,0,0
28644,50,0,42.5,-1
28645,50,0,85,-1
28646,50,0,127.5,-1
28647,35.29411765,0,170,-1
28648,0,0,200,-0.705882353
28649,0,50,200,0
28650,0,50,150,1
28651,0,50,100,1
28652,0,50,50,1
28653,0,0,0,1
28654,0,0,0,0
28655,0,0,0,0
28656,0,0,0,0
28657,26.47058824,0,0,0
28658,50,0,22.5,-0.529411765
28659,50,0,65,-1
28660,50,0,107.5,-1
28661,0,0,150,-1
28662,0,50,150,0
28663,0,50,100,1
28664,0,50,50,1
28665,0,0,0,1
28666,50,0,0,0
28667,50,0,42.5,-1
28668,50,0,85,-1
28669,35.29411765,0,127.5,-1
28670,50,0,157.5,-0.705882353
28671,0,0,200,-1
28672,0,0,200,0
28673,0,50,200,0
28674,0,50,150,1
28675,0,50,100,1
28676,0,50,50,1
28677,0,0,0,1
28678,0,0,0,0
28679,0,0,0,0
28680,0,0,0,0
28681,0,0,0,0
28682,50,0,0,0
28683,50,0,42.5,-1
28684,50,0,85,-1
28685,26.47058824,0,127.5,-1
28686,0,50,150,-0.529411765
28687,0,50,100,1
28688,0,50,50,1
28689,0,0,0,1
28690,35.29411765,0,0,0
28691,50,0,30,-0.705882353
28692,50,0,72.5,-1
28693,50,0,115,-1
28694,50,0,157.5,-1
28695,0,0,200,-1
28696,0,0,200,0
28697,0,50,200,0
28698,0,50,150,1
28699,0,50,100,1
28700,0,50,50,1
28701,0,0,0,1
28702,0,0,0,0
28703,0,0,0,0
28704,0,0,0,0
28705,0,0,0,0
28706,17.64705882,0,0,0
28707,50,0,15,-0.352941176
28708,50,0,57.5,-1
28709,0,0,100,-1
28710,0,0,100,0
28711,0,50,100,0
28712,0,50,50,1
28713,0,0,0,1
28714,50,0,0,0
28715,50,0,42.5,-1
28716,35.29411765,0,85,-1
28717,50,0,115,-0.705882353
28718,50,0,157.5,-1
28719,0,0,200,-1
28720,0,0,200,0
28721,0,0,200,0
28722,0,50,200,0
28723,0,50,150,1
28724,0,50,100,1
28725,0,50,50,1
28726,0,0,0,1
28727,0,0,0,0
28728,0,0,0,0
28729,0,0,0,0
28730,50,0,0,0
28731,0,0,42.5,-1
28732,0,0,42.5,0
28733,8.823529412,0,42.5,0
28734,0,0,50,-0.176470588
28735,0,50,50,0
28736,0,0,0,1
28737,0,0,0,0
28738,50,0,0,0
28739,50,0,42.5,-1
28740,50,0,85,-1
28741,50,0,127.5,-1
28742,0,12.5,170,-1
28743,50,0,157.5,0.25
28744,0,0,200,-1
28745,0,0,200,0
28746,0,50,200,0
28747,0,50,150,1
28748,0,50,100,1
28749,0,50,50,1
28750,0,0,0,1
28751,0,0,0,0
28752,0,0,0,0
28753,0,0,0,0
28754,50,0,0,0
28755,50,0,42.5,-1
28756,50,0,85,-1
28757,26.47058824,0,127.5,-1
28758,0,50,150,-0.529411765
28759,0,50,100,1
28760,0,50,50,1
28761,0,0,0,1
28762,0,0,0,0
28763,50,0,0,0
28764,50,0,42.5,-1
28765,50,0,85,-1
28766,50,0,127.5,-1
28767,35.29411765,0,170,-1
28768,0,0,200,-0.705882353
28769,0,0,200,0
28770,0,50,200,0
28771,0,50,150,1
28772,0,50,100,1
28773,0,50,50,1
28774,0,0,0,1
28775,0,0,0,0
28776,0,0,0,0
28777,0,0,0,0
28778,17.64705882,0,0,0
28779,50,0,15,-0.352941176
28780,50,0,57.5,-1
28781,0,0,100,-1
28782,0,0,100,0
28783,0,50,100,0
28784,0,50,50,1
