OUTAGE_DATE,Hour,Type,Trading Hub,Outage,Report Date
2020-10-22,5,Thermal,SP15,3175.155,2020-10-21
2020-10-22,6,Thermal,SP15,3172.565,2020-10-21
2020-10-22,7,Thermal,SP15,2642.785,2020-10-21
2020-10-22,8,Thermal,SP15,2646.475,2020-10-21
2020-10-22,9,Thermal,SP15,2660.155,2020-10-21
2020-10-22,10,Thermal,SP15,2654.455,2020-10-21
2020-10-22,11,Thermal,SP15,2668.205,2020-10-21
2020-10-22,12,Thermal,SP15,2699.865,2020-10-21
2020-10-22,13,Thermal,SP15,2713.115,2020-10-21
2020-10-22,14,Thermal,SP15,2725.115,2020-10-21
2020-10-22,15,Thermal,SP15,2520.085,2020-10-21
2020-10-22,16,Thermal,SP15,2524.355,2020-10-21
2020-10-22,17,Thermal,SP15,2481.235,2020-10-21
2020-10-22,18,Thermal,SP15,2458.615,2020-10-21
2020-10-22,19,Thermal,SP15,2432.765,2020-10-21
2020-10-22,20,Thermal,SP15,2417.985,2020-10-21
2020-10-22,21,Thermal,SP15,2414.755,2020-10-21
2020-10-22,22,Thermal,SP15,2397.905,2020-10-21
2020-10-22,23,Thermal,SP15,2394.455,2020-10-21
2020-10-22,24,Thermal,SP15,2521.155,2020-10-21
2020-10-23,1,Hydro,SP15,1437.98,2020-10-22
2020-10-23,2,Hydro,SP15,1437.98,2020-10-22
2020-10-23,3,Hydro,SP15,1437.98,2020-10-22
2020-10-23,4,Hydro,SP15,1437.98,2020-10-22
2020-10-23,5,Hydro,SP15,1437.98,2020-10-22
2020-10-23,6,Hydro,SP15,1437.98,2020-10-22
2020-10-23,7,Hydro,SP15,1437.98,2020-10-22
2020-10-23,8,Hydro,SP15,1437.98,2020-10-22
2020-10-23,9,Hydro,SP15,1437.98,2020-10-22
2020-10-23,10,Hydro,SP15,1437.98,2020-10-22
2020-10-23,11,Hydro,SP15,1437.98,2020-10-22
2020-10-23,12,Hydro,SP15,1437.98,2020-10-22
2020-10-23,13,Hydro,SP15,1437.98,2020-10-22
2020-10-23,14,Hydro,SP15,1437.98,2020-10-22
2020-10-23,15,Hydro,SP15,1437.98,2020-10-22
2020-10-23,16,Hydro,SP15,1437.98,2020-10-22
2020-10-23,17,Hydro,SP15,1352.98,2020-10-22
2020-10-23,18,Hydro,SP15,1352.98,2020-10-22
2020-10-23,19,Hydro,SP15,1352.98,2020-10-22
2020-10-23,20,Hydro,SP15,1352.98,2020-10-22
2020-10-23,21,Hydro,SP15,1352.98,2020-10-22
2020-10-23,22,Hydro,SP15,1437.98,2020-10-22
2020-10-23,23,Hydro,SP15,1437.98,2020-10-22
2020-10-23,24,Hydro,SP15,1437.98,2020-10-22
2020-10-23,1,Renewable,SP15,1739.87,2020-10-22
2020-10-23,2,Renewable,SP15,1739.87,2020-10-22
2020-10-23,3,Renewable,SP15,1739.87,2020-10-22
2020-10-23,4,Renewable,SP15,1739.87,2020-10-22
2020-10-23,5,Renewable,SP15,1739.87,2020-10-22
2020-10-23,6,Renewable,SP15,955.87,2020-10-22
2020-10-23,7,Renewable,SP15,816.87,2020-10-22
2020-10-23,8,Renewable,SP15,798.87,2020-10-22
2020-10-23,9,Renewable,SP15,798.87,2020-10-22
2020-10-23,10,Renewable,SP15,798.87,2020-10-22
2020-10-23,11,Renewable,SP15,798.87,2020-10-22
2020-10-23,12,Renewable,SP15,798.87,2020-10-22
2020-10-23,13,Renewable,SP15,782.76,2020-10-22
2020-10-23,14,Renewable,SP15,782.76,2020-10-22
2020-10-23,15,Renewable,SP15,782.76,2020-10-22
2020-10-23,16,Renewable,SP15,772.96,2020-10-22
2020-10-23,17,Renewable,SP15,766.96,2020-10-22
2020-10-23,18,Renewable,SP15,762.46,2020-10-22
2020-10-23,19,Renewable,SP15,760.46,2020-10-22
2020-10-23,20,Renewable,SP15,760.46,2020-10-22
2020-10-23,21,Renewable,SP15,760.46,2020-10-22
2020-10-23,22,Renewable,SP15,760.46,2020-10-22
2020-10-23,23,Renewable,SP15,760.46,2020-10-22
2020-10-23,24,Renewable,SP15,760.46,2020-10-22
2020-10-23,1,Thermal,SP15,3041.145,2020-10-22
2020-10-23,2,Thermal,SP15,3829.315,2020-10-22
2020-10-23,3,Thermal,SP15,3829.255,2020-10-22
2020-10-23,4,Thermal,SP15,3828.705,2020-10-22
2020-10-23,5,Thermal,SP15,3830.175,2020-10-22
2020-10-23,6,Thermal,SP15,3830.425,2020-10-22
2020-10-23,7,Thermal,SP15,3306.785,2020-10-22
2020-10-23,8,Thermal,SP15,3214.845,2020-10-22
2020-10-23,9,Thermal,SP15,3216.885,2020-10-22
2020-10-23,10,Thermal,SP15,3236.125,2020-10-22
2020-10-23,11,Thermal,SP15,3247.165,2020-10-22
2020-10-23,12,Thermal,SP15,3262.165,2020-10-22
2020-10-23,13,Thermal,SP15,3274.145,2020-10-22
2020-10-23,14,Thermal,SP15,3277.535,2020-10-22
2020-10-23,15,Thermal,SP15,3283.955,2020-10-22
2020-10-23,16,Thermal,SP15,3288.865,2020-10-22
2020-10-23,17,Thermal,SP15,3289.115,2020-10-22
2020-10-23,18,Thermal,SP15,3280.405,2020-10-22
2020-10-23,19,Thermal,SP15,3267.335,2020-10-22
2020-10-23,20,Thermal,SP15,3256.005,2020-10-22
2020-10-23,21,Thermal,SP15,3240.105,2020-10-22
2020-10-23,22,Thermal,SP15,3218.765,2020-10-22
2020-10-23,23,Thermal,SP15,3213.655,2020-10-22
2020-10-23,24,Thermal,SP15,3207.435,2020-10-22
2020-10-24,1,Hydro,SP15,1431.83,2020-10-23
2020-10-24,2,Hydro,SP15,1431.83,2020-10-23
2020-10-24,3,Hydro,SP15,1431.83,2020-10-23
2020-10-24,4,Hydro,SP15,1431.83,2020-10-23
2020-10-24,5,Hydro,SP15,1431.83,2020-10-23
2020-10-24,6,Hydro,SP15,1431.83,2020-10-23
2020-10-24,7,Hydro,SP15,1431.83,2020-10-23
2020-10-24,8,Hydro,SP15,1431.83,2020-10-23
2020-10-24,9,Hydro,SP15,1431.83,2020-10-23
2020-10-24,10,Hydro,SP15,1431.83,2020-10-23
2020-10-24,11,Hydro,SP15,1431.83,2020-10-23
2020-10-24,12,Hydro,SP15,1431.83,2020-10-23
2020-10-24,13,Hydro,SP15,1431.83,2020-10-23
2020-10-24,14,Hydro,SP15,1431.83,2020-10-23
2020-10-24,15,Hydro,SP15,1431.83,2020-10-23
2020-10-24,16,Hydro,SP15,1431.83,2020-10-23
2020-10-24,17,Hydro,SP15,1431.83,2020-10-23
2020-10-24,18,Hydro,SP15,1431.83,2020-10-23
2020-10-24,19,Hydro,SP15,1431.83,2020-10-23
2020-10-24,20,Hydro,SP15,1431.83,2020-10-23
2020-10-24,21,Hydro,SP15,1431.83,2020-10-23
2020-10-24,22,Hydro,SP15,1431.83,2020-10-23
2020-10-24,23,Hydro,SP15,1431.83,2020-10-23
2020-10-24,24,Hydro,SP15,1431.83,2020-10-23
2020-10-24,1,Renewable,SP15,712.81,2020-10-23
2020-10-24,2,Renewable,SP15,712.81,2020-10-23
2020-10-24,3,Renewable,SP15,712.81,2020-10-23
2020-10-24,4,Renewable,SP15,712.81,2020-10-23
2020-10-24,5,Renewable,SP15,712.81,2020-10-23
2020-10-24,6,Renewable,SP15,712.81,2020-10-23
2020-10-24,7,Renewable,SP15,712.81,2020-10-23
2020-10-24,8,Renewable,SP15,720.01,2020-10-23
2020-10-24,9,Renewable,SP15,720.01,2020-10-23
2020-10-24,10,Renewable,SP15,720.01,2020-10-23
2020-10-24,11,Renewable,SP15,720.01,2020-10-23
2020-10-24,12,Renewable,SP15,720.01,2020-10-23
2020-10-24,13,Renewable,SP15,720.01,2020-10-23
2020-10-24,14,Renewable,SP15,720.01,2020-10-23
2020-10-24,15,Renewable,SP15,720.01,2020-10-23
2020-10-24,16,Renewable,SP15,712.81,2020-10-23
2020-10-24,17,Renewable,SP15,712.81,2020-10-23
2020-10-24,18,Renewable,SP15,712.81,2020-10-23
2020-10-24,19,Renewable,SP15,712.81,2020-10-23
2020-10-24,20,Renewable,SP15,712.81,2020-10-23
2020-10-24,21,Renewable,SP15,712.81,2020-10-23
2020-10-24,22,Renewable,SP15,712.81,2020-10-23
2020-10-24,23,Renewable,SP15,712.81,2020-10-23
2020-10-24,24,Renewable,SP15,712.81,2020-10-23
2020-10-24,1,Thermal,SP15,4370.455,2020-10-23
2020-10-24,2,Thermal,SP15,5420.635,2020-10-23
2020-10-24,3,Thermal,SP15,5418.165,2020-10-23
2020-10-24,4,Thermal,SP15,5414.985,2020-10-23
2020-10-24,5,Thermal,SP15,5415.345,2020-10-23
2020-10-24,6,Thermal,SP15,4933.145,2020-10-23
2020-10-24,7,Thermal,SP15,4403.625,2020-10-23
2020-10-24,8,Thermal,SP15,4406.775,2020-10-23
2020-10-24,9,Thermal,SP15,4412.505,2020-10-23
2020-10-24,10,Thermal,SP15,4427.225,2020-10-23
2020-10-24,11,Thermal,SP15,4441.085,2020-10-23
2020-10-24,12,Thermal,SP15,4471.575,2020-10-23
2020-10-24,13,Thermal,SP15,4477.135,2020-10-23
2020-10-24,14,Thermal,SP15,4482.635,2020-10-23
2020-10-24,15,Thermal,SP15,4278.345,2020-10-23
2020-10-24,16,Thermal,SP15,4281.685,2020-10-23
2020-10-24,17,Thermal,SP15,4284.045,2020-10-23
2020-10-24,18,Thermal,SP15,4266.465,2020-10-23
2020-10-24,19,Thermal,SP15,4259.165,2020-10-23
2020-10-24,20,Thermal,SP15,4252.415,2020-10-23
2020-10-24,21,Thermal,SP15,3681.315,2020-10-23
2020-10-24,22,Thermal,SP15,3672.695,2020-10-23
2020-10-24,23,Thermal,SP15,3668.685,2020-10-23
2020-10-24,24,Thermal,SP15,3662.655,2020-10-23
2020-10-25,1,Hydro,SP15,1432.83,2020-10-24
2020-10-25,2,Hydro,SP15,1432.83,2020-10-24
2020-10-25,3,Hydro,SP15,1432.83,2020-10-24
2020-10-25,4,Hydro,SP15,1432.83,2020-10-24
2020-10-25,5,Hydro,SP15,1432.83,2020-10-24
2020-10-25,6,Hydro,SP15,1432.83,2020-10-24
2020-10-25,7,Hydro,SP15,1432.83,2020-10-24
2020-10-25,8,Hydro,SP15,1432.83,2020-10-24
2020-10-25,9,Hydro,SP15,1432.83,2020-10-24
2020-10-25,10,Hydro,SP15,1432.83,2020-10-24
2020-10-25,11,Hydro,SP15,1432.83,2020-10-24
2020-10-25,12,Hydro,SP15,1432.83,2020-10-24
2020-10-25,13,Hydro,SP15,1432.83,2020-10-24
2020-10-25,14,Hydro,SP15,1432.83,2020-10-24
2020-10-25,15,Hydro,SP15,1432.83,2020-10-24
2020-10-25,16,Hydro,SP15,1432.83,2020-10-24
2020-10-25,17,Hydro,SP15,1432.83,2020-10-24
2020-10-25,18,Hydro,SP15,1347.83,2020-10-24
2020-10-25,19,Hydro,SP15,1347.83,2020-10-24
2020-10-25,20,Hydro,SP15,1432.83,2020-10-24
2020-10-25,21,Hydro,SP15,1432.83,2020-10-24
2020-10-25,22,Hydro,SP15,1432.83,2020-10-24
2020-10-25,23,Hydro,SP15,1432.83,2020-10-24
2020-10-25,24,Hydro,SP15,1432.83,2020-10-24
2020-10-25,1,Renewable,SP15,766.62,2020-10-24
2020-10-25,2,Renewable,SP15,766.62,2020-10-24
2020-10-25,3,Renewable,SP15,766.62,2020-10-24
2020-10-25,4,Renewable,SP15,766.62,2020-10-24
2020-10-25,5,Renewable,SP15,766.62,2020-10-24
2020-10-25,6,Renewable,SP15,766.62,2020-10-24
2020-10-25,7,Renewable,SP15,766.62,2020-10-24
2020-10-25,8,Renewable,SP15,766.62,2020-10-24
2020-10-25,9,Renewable,SP15,766.62,2020-10-24
2020-10-25,10,Renewable,SP15,766.62,2020-10-24
2020-10-25,11,Renewable,SP15,766.62,2020-10-24
2020-10-25,12,Renewable,SP15,766.62,2020-10-24
2020-10-25,13,Renewable,SP15,766.62,2020-10-24
2020-10-25,14,Renewable,SP15,766.62,2020-10-24
2020-10-25,15,Renewable,SP15,766.62,2020-10-24
2020-10-25,16,Renewable,SP15,766.62,2020-10-24
2020-10-25,17,Renewable,SP15,766.62,2020-10-24
2020-10-25,18,Renewable,SP15,766.62,2020-10-24
2020-10-25,19,Renewable,SP15,766.62,2020-10-24
2020-10-25,20,Renewable,SP15,766.62,2020-10-24
2020-10-25,21,Renewable,SP15,766.62,2020-10-24
2020-10-25,22,Renewable,SP15,766.62,2020-10-24
2020-10-25,23,Renewable,SP15,766.62,2020-10-24
2020-10-25,24,Renewable,SP15,766.62,2020-10-24
2020-10-25,1,Thermal,SP15,3529.455,2020-10-24
2020-10-25,2,Thermal,SP15,4010.465,2020-10-24
2020-10-25,3,Thermal,SP15,4008.245,2020-10-24
2020-10-25,4,Thermal,SP15,4004.985,2020-10-24
2020-10-25,5,Thermal,SP15,4003.865,2020-10-24
2020-10-25,6,Thermal,SP15,3520.475,2020-10-24
2020-10-25,7,Thermal,SP15,2991.035,2020-10-24
2020-10-25,8,Thermal,SP15,2989.495,2020-10-24
2020-10-25,9,Thermal,SP15,2999.135,2020-10-24
2020-10-25,10,Thermal,SP15,3010.575,2020-10-24
2020-10-25,11,Thermal,SP15,3025.675,2020-10-24
2020-10-25,12,Thermal,SP15,3030.955,2020-10-24
2020-10-25,13,Thermal,SP15,3036.505,2020-10-24
2020-10-25,14,Thermal,SP15,3038.585,2020-10-24
2020-10-25,15,Thermal,SP15,3039.745,2020-10-24
2020-10-25,16,Thermal,SP15,3042.525,2020-10-24
2020-10-25,17,Thermal,SP15,3035.435,2020-10-24
2020-10-25,18,Thermal,SP15,3030.375,2020-10-24
2020-10-25,19,Thermal,SP15,3018.305,2020-10-24
2020-10-25,20,Thermal,SP15,3020.215,2020-10-24
2020-10-25,21,Thermal,SP15,3015.045,2020-10-24
2020-10-25,22,Thermal,SP15,3004.435,2020-10-24
2020-10-25,23,Thermal,SP15,2923.835,2020-10-24
2020-10-25,24,Thermal,SP15,2921.025,2020-10-24
2020-10-26,1,Hydro,SP15,1432.83,2020-10-25
2020-10-26,2,Hydro,SP15,1432.83,2020-10-25
2020-10-26,3,Hydro,SP15,1432.83,2020-10-25
2020-10-26,4,Hydro,SP15,1432.83,2020-10-25
2020-10-26,5,Hydro,SP15,1432.83,2020-10-25
2020-10-26,6,Hydro,SP15,1432.83,2020-10-25
2020-10-26,7,Hydro,SP15,1550.83,2020-10-25
2020-10-26,8,Hydro,SP15,2326.63,2020-10-25
2020-10-26,9,Hydro,SP15,2326.63,2020-10-25
2020-10-26,10,Hydro,SP15,2326.63,2020-10-25
2020-10-26,11,Hydro,SP15,2326.63,2020-10-25
2020-10-26,12,Hydro,SP15,2326.63,2020-10-25
2020-10-26,13,Hydro,SP15,2325.63,2020-10-25
2020-10-26,14,Hydro,SP15,2325.63,2020-10-25
2020-10-26,15,Hydro,SP15,2325.63,2020-10-25
2020-10-26,16,Hydro,SP15,2325.63,2020-10-25
2020-10-26,17,Hydro,SP15,2240.63,2020-10-25
2020-10-26,18,Hydro,SP15,2240.63,2020-10-25
2020-10-26,19,Hydro,SP15,2240.63,2020-10-25
2020-10-26,20,Hydro,SP15,2240.63,2020-10-25
2020-10-26,21,Hydro,SP15,2240.63,2020-10-25
2020-10-26,22,Hydro,SP15,2325.63,2020-10-25
2020-10-26,23,Hydro,SP15,2325.63,2020-10-25
2020-10-26,24,Hydro,SP15,2325.63,2020-10-25
2020-10-26,1,Renewable,SP15,782.02,2020-10-25
2020-10-26,2,Renewable,SP15,782.02,2020-10-25
2020-10-26,3,Renewable,SP15,782.02,2020-10-25
2020-10-26,4,Renewable,SP15,782.02,2020-10-25
2020-10-26,5,Renewable,SP15,782.02,2020-10-25
2020-10-26,6,Renewable,SP15,788.02,2020-10-25
2020-10-26,7,Renewable,SP15,853.52,2020-10-25
2020-10-26,8,Renewable,SP15,856.12,2020-10-25
2020-10-26,9,Renewable,SP15,856.12,2020-10-25
2020-10-26,10,Renewable,SP15,856.12,2020-10-25
2020-10-26,11,Renewable,SP15,856.12,2020-10-25
2020-10-26,12,Renewable,SP15,856.12,2020-10-25
2020-10-26,13,Renewable,SP15,856.12,2020-10-25
2020-10-26,14,Renewable,SP15,856.12,2020-10-25
2020-10-26,15,Renewable,SP15,856.12,2020-10-25
2020-10-26,16,Renewable,SP15,797.52,2020-10-25
2020-10-26,17,Renewable,SP15,787.52,2020-10-25
2020-10-26,18,Renewable,SP15,787.52,2020-10-25
2020-10-26,19,Renewable,SP15,781.52,2020-10-25
2020-10-26,20,Renewable,SP15,793.52,2020-10-25
2020-10-26,21,Renewable,SP15,793.52,2020-10-25
2020-10-26,22,Renewable,SP15,791.52,2020-10-25
2020-10-26,23,Renewable,SP15,949.02,2020-10-25
2020-10-26,24,Renewable,SP15,949.02,2020-10-25
2020-10-26,1,Thermal,SP15,3557.265,2020-10-25
2020-10-26,2,Thermal,SP15,4038.145,2020-10-25
2020-10-26,3,Thermal,SP15,4035.215,2020-10-25
2020-10-26,4,Thermal,SP15,4031.875,2020-10-25
2020-10-26,5,Thermal,SP15,4028.205,2020-10-25
2020-10-26,6,Thermal,SP15,3543.495,2020-10-25
2020-10-26,7,Thermal,SP15,3012.625,2020-10-25
2020-10-26,8,Thermal,SP15,3008.055,2020-10-25
2020-10-26,9,Thermal,SP15,3013.825,2020-10-25
2020-10-26,10,Thermal,SP15,3016.075,2020-10-25
2020-10-26,11,Thermal,SP15,3022.295,2020-10-25
2020-10-26,12,Thermal,SP15,3035.505,2020-10-25
2020-10-26,13,Thermal,SP15,3041.865,2020-10-25
2020-10-26,14,Thermal,SP15,3044.245,2020-10-25
2020-10-26,15,Thermal,SP15,3046.315,2020-10-25
2020-10-26,16,Thermal,SP15,2246.885,2020-10-25
2020-10-26,17,Thermal,SP15,2242.485,2020-10-25
2020-10-26,18,Thermal,SP15,2235.375,2020-10-25
2020-10-26,19,Thermal,SP15,2221.805,2020-10-25
2020-10-26,20,Thermal,SP15,2207.855,2020-10-25
2020-10-26,21,Thermal,SP15,2196.565,2020-10-25
2020-10-26,22,Thermal,SP15,2190.565,2020-10-25
2020-10-26,23,Thermal,SP15,2194.105,2020-10-25
2020-10-26,24,Thermal,SP15,2190.395,2020-10-25
2020-10-27,1,Hydro,SP15,2326.83,2020-10-26
2020-10-27,2,Hydro,SP15,2326.83,2020-10-26
2020-10-27,3,Hydro,SP15,2326.83,2020-10-26
2020-10-27,4,Hydro,SP15,2326.83,2020-10-26
2020-10-27,5,Hydro,SP15,2326.83,2020-10-26
2020-10-27,6,Hydro,SP15,2326.83,2020-10-26
2020-10-27,7,Hydro,SP15,2326.83,2020-10-26
2020-10-27,8,Hydro,SP15,2326.83,2020-10-26
2020-10-27,9,Hydro,SP15,2326.83,2020-10-26
2020-10-27,10,Hydro,SP15,2326.83,2020-10-26
2020-10-27,11,Hydro,SP15,2326.83,2020-10-26
2020-10-27,12,Hydro,SP15,2326.83,2020-10-26
2020-10-27,13,Hydro,SP15,2326.83,2020-10-26
2020-10-27,14,Hydro,SP15,2326.83,2020-10-26
2020-10-27,15,Hydro,SP15,2326.83,2020-10-26
2020-10-27,16,Hydro,SP15,2326.83,2020-10-26
2020-10-27,17,Hydro,SP15,2241.83,2020-10-26
2020-10-27,18,Hydro,SP15,2241.83,2020-10-26
2020-10-27,19,Hydro,SP15,2241.83,2020-10-26
2020-10-27,20,Hydro,SP15,2241.83,2020-10-26
2020-10-27,21,Hydro,SP15,2241.83,2020-10-26
2020-10-27,22,Hydro,SP15,2326.83,2020-10-26
2020-10-27,23,Hydro,SP15,2326.83,2020-10-26
2020-10-27,24,Hydro,SP15,2326.83,2020-10-26
2020-10-27,1,Renewable,SP15,928.42,2020-10-26
2020-10-27,2,Renewable,SP15,928.42,2020-10-26
2020-10-27,3,Renewable,SP15,928.42,2020-10-26
2020-10-27,4,Renewable,SP15,928.42,2020-10-26
2020-10-27,5,Renewable,SP15,928.42,2020-10-26
2020-10-27,6,Renewable,SP15,926.92,2020-10-26
2020-10-27,7,Renewable,SP15,776.92,2020-10-26
2020-10-27,8,Renewable,SP15,776.52,2020-10-26
2020-10-27,9,Renewable,SP15,776.52,2020-10-26
2020-10-27,10,Renewable,SP15,776.52,2020-10-26
2020-10-27,11,Renewable,SP15,776.52,2020-10-26
2020-10-27,12,Renewable,SP15,776.52,2020-10-26
2020-10-27,13,Renewable,SP15,776.52,2020-10-26
2020-10-27,14,Renewable,SP15,776.52,2020-10-26
2020-10-27,15,Renewable,SP15,776.52,2020-10-26
2020-10-27,16,Renewable,SP15,773.92,2020-10-26
2020-10-27,17,Renewable,SP15,758.92,2020-10-26
2020-10-27,18,Renewable,SP15,758.92,2020-10-26
2020-10-27,19,Renewable,SP15,755.6,2020-10-26
2020-10-27,20,Renewable,SP15,767.6,2020-10-26
2020-10-27,21,Renewable,SP15,842.6,2020-10-26
2020-10-27,22,Renewable,SP15,842.6,2020-10-26
2020-10-27,23,Renewable,SP15,999.6,2020-10-26
2020-10-27,24,Renewable,SP15,999.6,2020-10-26
2020-10-27,1,Thermal,SP15,3471.785,2020-10-26
2020-10-27,2,Thermal,SP15,3953.695,2020-10-26
2020-10-27,3,Thermal,SP15,3953.635,2020-10-26
2020-10-27,4,Thermal,SP15,3953.515,2020-10-26
2020-10-27,5,Thermal,SP15,3953.315,2020-10-26
2020-10-27,6,Thermal,SP15,3470.045,2020-10-26
2020-10-27,7,Thermal,SP15,2944.385,2020-10-26
2020-10-27,8,Thermal,SP15,2944.505,2020-10-26
2020-10-27,9,Thermal,SP15,2947.825,2020-10-26
2020-10-27,10,Thermal,SP15,2960.335,2020-10-26
2020-10-27,11,Thermal,SP15,2960.805,2020-10-26
2020-10-27,12,Thermal,SP15,2973.285,2020-10-26
2020-10-27,13,Thermal,SP15,2974.055,2020-10-26
2020-10-27,14,Thermal,SP15,2975.445,2020-10-26
2020-10-27,15,Thermal,SP15,2977.835,2020-10-26
2020-10-27,16,Thermal,SP15,2977.275,2020-10-26
2020-10-27,17,Thermal,SP15,2975.935,2020-10-26
2020-10-27,18,Thermal,SP15,2967.725,2020-10-26
2020-10-27,19,Thermal,SP15,2186.535,2020-10-26
2020-10-27,20,Thermal,SP15,2175.715,2020-10-26
2020-10-27,21,Thermal,SP15,2163.545,2020-10-26
2020-10-27,22,Thermal,SP15,2165.395,2020-10-26
2020-10-27,23,Thermal,SP15,2158.405,2020-10-26
2020-10-27,24,Thermal,SP15,2156.195,2020-10-26
2020-10-28,1,Hydro,SP15,2326.43,2020-10-27
2020-10-28,2,Hydro,SP15,2326.43,2020-10-27
2020-10-28,3,Hydro,SP15,2326.43,2020-10-27
2020-10-28,4,Hydro,SP15,2326.43,2020-10-27
2020-10-28,5,Hydro,SP15,2326.43,2020-10-27
2020-10-28,6,Hydro,SP15,2326.43,2020-10-27
2020-10-28,7,Hydro,SP15,2326.43,2020-10-27
2020-10-28,8,Hydro,SP15,2326.43,2020-10-27
2020-10-28,9,Hydro,SP15,2326.43,2020-10-27
2020-10-28,10,Hydro,SP15,2326.43,2020-10-27
2020-10-28,11,Hydro,SP15,2326.43,2020-10-27
2020-10-28,12,Hydro,SP15,2326.43,2020-10-27
2020-10-28,13,Hydro,SP15,2326.43,2020-10-27
2020-10-28,14,Hydro,SP15,2326.43,2020-10-27
2020-10-28,15,Hydro,SP15,2326.43,2020-10-27
2020-10-28,16,Hydro,SP15,2326.43,2020-10-27
2020-10-28,17,Hydro,SP15,2325.23,2020-10-27
2020-10-28,18,Hydro,SP15,2325.23,2020-10-27
2020-10-28,19,Hydro,SP15,2325.23,2020-10-27
2020-10-28,20,Hydro,SP15,2325.23,2020-10-27
2020-10-28,21,Hydro,SP15,2325.23,2020-10-27
2020-10-28,22,Hydro,SP15,2325.23,2020-10-27
2020-10-28,23,Hydro,SP15,2325.23,2020-10-27
2020-10-28,24,Hydro,SP15,2325.23,2020-10-27
2020-10-28,1,Renewable,SP15,1503.4,2020-10-27
2020-10-28,2,Renewable,SP15,1503.4,2020-10-27
2020-10-28,3,Renewable,SP15,1503.4,2020-10-27
2020-10-28,4,Renewable,SP15,1503.4,2020-10-27
2020-10-28,5,Renewable,SP15,1080.9,2020-10-27
2020-10-28,6,Renewable,SP15,1004.9,2020-10-27
2020-10-28,7,Renewable,SP15,854.9,2020-10-27
2020-10-28,8,Renewable,SP15,845.5,2020-10-27
2020-10-28,9,Renewable,SP15,845.5,2020-10-27
2020-10-28,10,Renewable,SP15,845.5,2020-10-27
2020-10-28,11,Renewable,SP15,845.5,2020-10-27
2020-10-28,12,Renewable,SP15,845.5,2020-10-27
2020-10-28,13,Renewable,SP15,845.5,2020-10-27
2020-10-28,14,Renewable,SP15,845.5,2020-10-27
2020-10-28,15,Renewable,SP15,845.5,2020-10-27
2020-10-28,16,Renewable,SP15,842.9,2020-10-27
2020-10-28,17,Renewable,SP15,836.9,2020-10-27
2020-10-28,18,Renewable,SP15,836.9,2020-10-27
2020-10-28,19,Renewable,SP15,836.9,2020-10-27
2020-10-28,20,Renewable,SP15,920.9,2020-10-27
2020-10-28,21,Renewable,SP15,920.9,2020-10-27
2020-10-28,22,Renewable,SP15,920.9,2020-10-27
2020-10-28,23,Renewable,SP15,1070.9,2020-10-27
2020-10-28,24,Renewable,SP15,1070.9,2020-10-27
2020-10-28,1,Thermal,SP15,2661.435,2020-10-27
2020-10-28,2,Thermal,SP15,3143.235,2020-10-27
2020-10-28,3,Thermal,SP15,3138.115,2020-10-27
2020-10-28,4,Thermal,SP15,3137.745,2020-10-27
2020-10-28,5,Thermal,SP15,3135.395,2020-10-27
2020-10-28,6,Thermal,SP15,2652.025,2020-10-27
2020-10-28,7,Thermal,SP15,2174.235,2020-10-27
2020-10-28,8,Thermal,SP15,2178.165,2020-10-27
2020-10-28,9,Thermal,SP15,2227.515,2020-10-27
2020-10-28,10,Thermal,SP15,2284.265,2020-10-27
2020-10-28,11,Thermal,SP15,2302.105,2020-10-27
2020-10-28,12,Thermal,SP15,2256.685,2020-10-27
2020-10-28,13,Thermal,SP15,2214.625,2020-10-27
2020-10-28,14,Thermal,SP15,2274.705,2020-10-27
2020-10-28,15,Thermal,SP15,2279.625,2020-10-27
2020-10-28,16,Thermal,SP15,2284.235,2020-10-27
2020-10-28,17,Thermal,SP15,2232.245,2020-10-27
2020-10-28,18,Thermal,SP15,2222.665,2020-10-27
2020-10-28,19,Thermal,SP15,2214.205,2020-10-27
2020-10-28,20,Thermal,SP15,2178.195,2020-10-27
2020-10-28,21,Thermal,SP15,2149.135,2020-10-27
2020-10-28,22,Thermal,SP15,2143.735,2020-10-27
2020-10-28,23,Thermal,SP15,2117.915,2020-10-27
2020-10-28,24,Thermal,SP15,2116.545,2020-10-27
2020-10-29,1,Hydro,SP15,2325.23,2020-10-28
2020-10-29,2,Hydro,SP15,2325.23,2020-10-28
2020-10-29,3,Hydro,SP15,2325.23,2020-10-28
2020-10-29,4,Hydro,SP15,2325.23,2020-10-28
2020-10-29,5,Hydro,SP15,2325.23,2020-10-28
2020-10-29,6,Hydro,SP15,2325.23,2020-10-28
2020-10-29,7,Hydro,SP15,2325.23,2020-10-28
2020-10-29,8,Hydro,SP15,2325.23,2020-10-28
2020-10-29,9,Hydro,SP15,2325.23,2020-10-28
2020-10-29,10,Hydro,SP15,2325.23,2020-10-28
2020-10-29,11,Hydro,SP15,2325.23,2020-10-28
2020-10-29,12,Hydro,SP15,2325.23,2020-10-28
2020-10-29,13,Hydro,SP15,2325.23,2020-10-28
2020-10-29,14,Hydro,SP15,2325.23,2020-10-28
2020-10-29,15,Hydro,SP15,2325.23,2020-10-28
2020-10-29,16,Hydro,SP15,2325.23,2020-10-28
2020-10-29,17,Hydro,SP15,2325.23,2020-10-28
